HotelName,Location,ImageURL1,ImageURL2,ImageURL3,ImageURL4,ImageURL5,ImageURL6
Anantara Ubud Bali Resort,"Banjar Puhu, Kecamatan Payangan,, 80572 Gianyar, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gianyar/Anantara%20Ubud%20Bali%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gianyar/Anantara%20Ubud%20Bali%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gianyar/Anantara%20Ubud%20Bali%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gianyar/Anantara%20Ubud%20Bali%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gianyar/Anantara%20Ubud%20Bali%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Gianyar/Anantara%20Ubud%20Bali%20Resort/image_6.jpg
Pita Maha Resort & Spa,"Jalan Sanggingan, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Pita%20Maha%20Resort%20&%20Spa/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Pita%20Maha%20Resort%20&%20Spa/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Pita%20Maha%20Resort%20&%20Spa/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Pita%20Maha%20Resort%20&%20Spa/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Pita%20Maha%20Resort%20&%20Spa/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Pita%20Maha%20Resort%20&%20Spa/image_6.jpg
WakaGangga,"Desa Sudimara, Kecamatan Tabanan - Bali, 82151 Tabanan, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tabanan/WakaGangga/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tabanan/WakaGangga/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tabanan/WakaGangga/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tabanan/WakaGangga/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tabanan/WakaGangga/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tabanan/WakaGangga/image_6.jpg
Nirwana Resort Hotel,"Jl. Panglima Pantar, Riau, Bintan Island, 29155 Lagoi, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Nirwana%20Resort%20Hotel/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Nirwana%20Resort%20Hotel/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Nirwana%20Resort%20Hotel/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Nirwana%20Resort%20Hotel/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Nirwana%20Resort%20Hotel/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Nirwana%20Resort%20Hotel/image_6.jpg
Bali Tropic Resort & Spa - CHSE Certified,"P.O. Box. 41 Jl. Pratama 34A, 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Bali%20Tropic%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Bali%20Tropic%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Bali%20Tropic%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Bali%20Tropic%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Bali%20Tropic%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/Bali%20Tropic%20Resort%20&%20Spa%20-%20CHSE%20Certified/image_6.jpg
Wyndham Tamansari Jivva Resort Bali,"Jalan Subak Lepang no. 16, 80752 Keramas, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/Wyndham%20Tamansari%20Jivva%20Resort%20Bali/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/Wyndham%20Tamansari%20Jivva%20Resort%20Bali/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/Wyndham%20Tamansari%20Jivva%20Resort%20Bali/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/Wyndham%20Tamansari%20Jivva%20Resort%20Bali/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/Wyndham%20Tamansari%20Jivva%20Resort%20Bali/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Keramas/Wyndham%20Tamansari%20Jivva%20Resort%20Bali/image_6.jpg
AYANA Komodo Waecicu Beach,"Pantai Waecicu Labuan Bajo, Komodo, 86554 Labuan Bajo, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/AYANA%20Komodo%20Waecicu%20Beach/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/AYANA%20Komodo%20Waecicu%20Beach/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/AYANA%20Komodo%20Waecicu%20Beach/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/AYANA%20Komodo%20Waecicu%20Beach/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/AYANA%20Komodo%20Waecicu%20Beach/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Labuan%20Bajo/AYANA%20Komodo%20Waecicu%20Beach/image_6.jpg
Indra Maya Pool Villas,"Jalan Panglima Pantar, Lagoi, Nirwana Gardens, Bintan Resort, 29155 Lagoi, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Indra%20Maya%20Pool%20Villas/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Indra%20Maya%20Pool%20Villas/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Indra%20Maya%20Pool%20Villas/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Indra%20Maya%20Pool%20Villas/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Indra%20Maya%20Pool%20Villas/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Lagoi/Indra%20Maya%20Pool%20Villas/image_6.jpg
COMO Uma Ubud,"Jl. Raya Sanggingan, Banjar Lungsiakan, Kedewatan, Bali, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/COMO%20Uma%20Ubud/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/COMO%20Uma%20Ubud/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/COMO%20Uma%20Ubud/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/COMO%20Uma%20Ubud/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/COMO%20Uma%20Ubud/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/COMO%20Uma%20Ubud/image_6.jpg
"The Oberoi Beach Resort, Lombok","Medana Beach, Tanjung, Lombok, 83352 Tanjung, Indonesia","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/The%20Oberoi%20Beach%20Resort,%20Lombok/image_1.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/The%20Oberoi%20Beach%20Resort,%20Lombok/image_2.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/The%20Oberoi%20Beach%20Resort,%20Lombok/image_3.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/The%20Oberoi%20Beach%20Resort,%20Lombok/image_4.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/The%20Oberoi%20Beach%20Resort,%20Lombok/image_5.jpg","https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Tanjung/The%20Oberoi%20Beach%20Resort,%20Lombok/image_6.jpg"
The Sakala Resort Bali All Suites,"Jalan Pratama 95 Tanjung Benoa, 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Sakala%20Resort%20Bali%20All%20Suites/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Sakala%20Resort%20Bali%20All%20Suites/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Sakala%20Resort%20Bali%20All%20Suites/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Sakala%20Resort%20Bali%20All%20Suites/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Sakala%20Resort%20Bali%20All%20Suites/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Sakala%20Resort%20Bali%20All%20Suites/image_6.jpg
The Crystal Luxury Bay Resort Nusa Dua,"Jalan By Pass I Gusti Ngurah Rai No. 88, 80363 Nusa Dua, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Crystal%20Luxury%20Bay%20Resort%20Nusa%20Dua/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Crystal%20Luxury%20Bay%20Resort%20Nusa%20Dua/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Crystal%20Luxury%20Bay%20Resort%20Nusa%20Dua/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Crystal%20Luxury%20Bay%20Resort%20Nusa%20Dua/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Crystal%20Luxury%20Bay%20Resort%20Nusa%20Dua/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Nusa%20Dua/The%20Crystal%20Luxury%20Bay%20Resort%20Nusa%20Dua/image_6.jpg
The Patra Bali Resort & Villas - CHSE Certified,"Jl. Ir. H Juanda, South Kuta Beach, 80361 Kuta, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/The%20Patra%20Bali%20Resort%20&%20Villas%20-%20CHSE%20Certified/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/The%20Patra%20Bali%20Resort%20&%20Villas%20-%20CHSE%20Certified/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/The%20Patra%20Bali%20Resort%20&%20Villas%20-%20CHSE%20Certified/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/The%20Patra%20Bali%20Resort%20&%20Villas%20-%20CHSE%20Certified/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/The%20Patra%20Bali%20Resort%20&%20Villas%20-%20CHSE%20Certified/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/The%20Patra%20Bali%20Resort%20&%20Villas%20-%20CHSE%20Certified/image_6.jpg
Bali Dynasty Resort,"Jalan Kartika, Bali, 80361 Kuta, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bali%20Dynasty%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bali%20Dynasty%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bali%20Dynasty%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bali%20Dynasty%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bali%20Dynasty%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Bali%20Dynasty%20Resort/image_6.jpg
Plataran Menjangan Resort and Spa - CHSE Certified,"West Bali National Park, Jl. Raya Seririt ? Gilimanuk, Gerokgak, Singaraja, Bali, 81155 Banyuwedang, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Banyuwedang/Plataran%20Menjangan%20Resort%20and%20Spa%20-%20CHSE%20Certified/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Banyuwedang/Plataran%20Menjangan%20Resort%20and%20Spa%20-%20CHSE%20Certified/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Banyuwedang/Plataran%20Menjangan%20Resort%20and%20Spa%20-%20CHSE%20Certified/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Banyuwedang/Plataran%20Menjangan%20Resort%20and%20Spa%20-%20CHSE%20Certified/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Banyuwedang/Plataran%20Menjangan%20Resort%20and%20Spa%20-%20CHSE%20Certified/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Banyuwedang/Plataran%20Menjangan%20Resort%20and%20Spa%20-%20CHSE%20Certified/image_6.jpg
Ramayana Suites and Resort,"Singasari Street, Bali, 80361 Kuta, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Ramayana%20Suites%20and%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Ramayana%20Suites%20and%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Ramayana%20Suites%20and%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Ramayana%20Suites%20and%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Ramayana%20Suites%20and%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Kuta/Ramayana%20Suites%20and%20Resort/image_6.jpg
Amarea Resort Ubud by Ini Vie Hospitality,"Jalan Sawah Indah No.8 Ubud, 80571 Ubud, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Amarea%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Amarea%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Amarea%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Amarea%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Amarea%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Ubud/Amarea%20Resort%20Ubud%20by%20Ini%20Vie%20Hospitality/image_6.jpg
Seven Secrets by Hanging Gardens,"Jl. Raya Pemenang Km 10. Malimbu-II, Nipah Bay, Melaka, 83352 Senggigi , Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Seven%20Secrets%20by%20Hanging%20Gardens/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Seven%20Secrets%20by%20Hanging%20Gardens/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Seven%20Secrets%20by%20Hanging%20Gardens/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Seven%20Secrets%20by%20Hanging%20Gardens/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Seven%20Secrets%20by%20Hanging%20Gardens/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Senggigi/Seven%20Secrets%20by%20Hanging%20Gardens/image_6.jpg
Courtyard by Marriott Bali Seminyak Resort,"Jalan Camplung Tanduk (Dhyana Pura), No. 103 SP, 80361 Seminyak, Indonesia",https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Courtyard%20by%20Marriott%20Bali%20Seminyak%20Resort/image_1.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Courtyard%20by%20Marriott%20Bali%20Seminyak%20Resort/image_2.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Courtyard%20by%20Marriott%20Bali%20Seminyak%20Resort/image_3.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Courtyard%20by%20Marriott%20Bali%20Seminyak%20Resort/image_4.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Courtyard%20by%20Marriott%20Bali%20Seminyak%20Resort/image_5.jpg,https://ik.imagekit.io/tg5wbt4yj/TreboundImages/IndonesiaImages/Seminyak/Courtyard%20by%20Marriott%20Bali%20Seminyak%20Resort/image_6.jpg
